color,city,screename,text,latitude,longitude,created_at
small_blue,Atlanta,iADOREmyLIFE,im at meskerem ethopian cuisine w mrshotttt httptcowdpmjddgvs,33.8386,-84.311,2013-04-13 05:51:30
small_blue,Atlanta,chezzlee13,ohhhh thats awkward awkwardturtlemakesbabies,34.2764,-86.4318,2013-04-13 05:54:00
small_blue,Atlanta,hayley_cauthen,i just love being sick amp throwing up out of no where i feel like death blah sick 👎🙊😷😖😩😫,34.7212,-85.2759,2013-04-13 05:55:29
small_blue,Atlanta,SonOfAGun34,i miss my bed,33.5119,-86.878,2013-04-13 06:55:19
small_blue,Atlanta,hbarde927,“amynoacid here’s the situation been to every nation nobody’s ever made me feel the way that you do” aishaqadri thats our song,33.8722,-84.1109,2013-04-13 07:52:01
small_blue,Atlanta,iseeyouace_21,im soo sleepy,33.5879,-84.4739,2013-04-13 08:54:11
small_blue,Atlanta,Im2_TriLL_4THIS,drizzyydrakeee i hope u r walking down the street and your leg just pops out of your skin,32.5428,-83.5917,2013-04-13 10:55:33
small_blue,Atlanta,HeatherJade75,jizzy0903 im sorry to hear about your grandma having lupus  its a very painful disease ,33.9846,-83.4357,2013-04-13 11:53:13
small_blue,Atlanta,Jaybird_95,some of these niggas dressed up to take this shit they real stupid,32.3409,-85.158,2013-04-13 11:53:17
small_blue,Atlanta,ka_la_knee,all the regret gets exhausting,34.0299,-84.2172,2013-04-13 12:51:30
small_blue,Atlanta,kaypatat,heyyyyy momma rock me ❤,32.8118,-83.7551,2013-04-13 12:52:23
small_blue,Atlanta,megancsterling,its a beautiful sunny day today rachellaisne katsew22 eileenmodzelesk elizabethkmo,34.1297,-84.2692,2013-04-13 13:51:11
small_blue,Atlanta,TEE_AHHH,thescarfacekid goodmorning  ,34.046,-84.6204,2013-04-13 14:51:25
small_blue,Atlanta,_sydneyraines,tried lying and i had a picture to prove😂  try again,33.3471,-84.5374,2013-04-13 14:51:43
small_blue,Atlanta,DaziaAthena,wake and bake,33.9634,-84.2097,2013-04-13 14:52:59
small_blue,Atlanta,TheKingKelsey,support the cause for sickle cell anemia follow inheritlife,33.719,-84.3794,2013-04-13 16:51:26
small_blue,Atlanta,LilBit_2014,jerome22  lol damn thats some flaw shit,33.9027,-82.3058,2013-04-13 16:52:10
small_blue,Atlanta,isismjones,nurhin says bayou better than a mullet lol  linn park httptcoapuxjdrdqh,33.5208,-86.8099,2013-04-13 16:53:07
small_blue,Atlanta,Quite_Deadly,rip to my big dogs lets pray,33.1037,-84.4323,2013-04-13 17:53:55
small_blue,Atlanta,cmag17,so tomorrow kenziejr sophieelizabet4 ssimchon juliecatherine5 eliserohrbach torigracee cameronleigh143 abbierohrbach ,34.2127,-82.1796,2013-04-13 18:51:07
small_blue,Atlanta,CKASHBLASH,purpskiiibadd i see you with da extension lol fwm purp,33.4247,-82.0723,2013-04-13 18:51:16
small_blue,Atlanta,proudof_harry,oursummershade guess what x,34.4462,-86.7336,2013-04-13 18:52:10
small_blue,Atlanta,HaynesTyrone,this bitch look dirty,34.0727,-83.9695,2013-04-13 18:53:10
small_blue,Atlanta,LD_Swavey,watching these niggas hoop,33.9219,-84.1756,2013-04-13 18:54:17
small_blue,Atlanta,lotto_pick,heard she gotta thang for a nigga with that money,33.4865,-84.2106,2013-04-13 18:54:30
small_blue,Atlanta,ChrissyyRenee,join us for the youdontknowbeliebersthemovie and be a part of it at httptcoffcg27uy95 spread the word,35.7396,-84.004,2013-04-11 17:41:16
small_blue,Atlanta,Ayee_Yo_Tehya,finally at home,33.4952,-86.906,2013-04-11 18:40:15
small_blue,Atlanta,_MOP_3,ill never show weakness not even at my lowest point,34.2152,-83.7982,2013-04-11 18:41:01
small_blue,Atlanta,TrillSarcasm,i wanna cuddle and watch disney classics fuck it let me get out my feelings,32.3665,-86.2976,2013-04-11 19:40:22
small_blue,Atlanta,joekforsyth,im at guitarcenter atlanta ga httptcoctqyxnjfso,33.8333,-84.3314,2013-04-11 20:40:30
small_blue,Atlanta,TP2Cold74,zay2cold lol  im jokin bruh,33.8194,-85.7697,2013-04-11 21:40:16
small_blue,Atlanta,love__cocaxo,“ohhijeremy i want some coke and im not talking about the soda/
/
yea i want cocaine ok”,34.087,-84.6075,2013-04-11 22:40:28
small_blue,Atlanta,JBenedetto34,callawaygolf odysseygolf  happy fathers day to me early,34.1735,-84.1888,2013-04-11 23:40:08
small_blue,Atlanta,MeredithBoling,liviethomas so jealous i saw them about 4 years ago in ohio and it was fantastic,35.4923,-84.6218,2013-04-11 23:41:00
small_blue,Atlanta,MeganBrookeGrog,heathwalker hahaha true ,33.9747,-85.2873,2013-04-12 00:40:16
small_blue,Atlanta,scottmalaney,i love girls with hairy armpitssaid no one ever,33.5469,-86.6219,2013-04-12 00:40:21
small_blue,Atlanta,Softball_Babe9,oh well,32.4982,-86.4765,2013-04-12 01:40:15
small_blue,Atlanta,dwayee__,tycoleman1428 for real,34.0623,-83.8703,2013-04-12 04:40:34
small_blue,Atlanta,Kezzy_Kezz,captaincookie5 his leg is still fucked up till this day smh,33.7723,-83.7309,2013-04-12 05:42:13
small_blue,Atlanta,Hillside_reppa,brooklynime229 im to high to sleep,33.5453,-84.5709,2013-04-12 08:41:50
small_blue,Atlanta,kellipaul88,red alert heylinzb red alert,35.8968,-84.1648,2013-04-12 11:40:34
small_blue,Atlanta,SupremeAce_,fina head to chicago tomorrow,33.7653,-84.4051,2013-04-12 15:40:50
small_blue,Atlanta,Pyynkerton,jennskinner its good to see fox cares about firefly  oh wait,33.9669,-84.119,2013-04-12 15:40:55
small_blue,Atlanta,sarsar1228,atlanturr tonight 😜,33.9597,-83.3696,2013-04-12 16:40:13
small_blue,Atlanta,___PRETTYDoll,bitchumrozayy lol i guesss ☺,32.625,-83.6233,2013-04-12 16:40:22
small_blue,Atlanta,niggasitsashley,im probably the coolest person you would meet but people still be finding ways to not like me welp bitch your loss,34.7146,-86.5911,2013-04-12 16:40:22
small_blue,Atlanta,lyzbuatim,having fun with the kids at the career day from cosmetology class 👑💅💇❤  sherwood elementary httptcoufaupjabmp,32.4931,-85.0037,2013-04-12 17:40:37
small_blue,Atlanta,delmontsimmons,earth aint shxt btch go too mars ,33.9481,-84.2612,2013-04-12 17:41:46
small_blue,Atlanta,hurrikane_trina,1 dayyyyy 🎉🎁🎊🎉 normaangeladelu getexciteddddd,34.6422,-82.7926,2013-04-10 16:17:31
small_blue,Atlanta,sp_atlanta,locksmith roswell atlanta ga when you do service with us we will give you 10 httptcoz86cbxnbwf atlanta locks amp locksmiths coupon,34.0217,-84.3598,2013-04-10 16:17:38
small_blue,Atlanta,SuckMyDuckO_o,this hoe,34.0532,-81.8197,2013-04-10 16:18:03
small_blue,Atlanta,Johnny_Tho,flawless6 same as you tryna make it,33.8215,-84.4484,2013-04-10 17:18:20
small_blue,Atlanta,wiltonkennerly,tarzan is driving😳 icoulddie,33.9755,-84.2265,2013-04-10 18:17:05
small_blue,Atlanta,MirandaLNelson,so heyitsq would you consider doing a booomb video with me in la that would be pretty cool ,32.5175,-86.3772,2013-04-10 19:17:21
small_blue,Atlanta,RoxBurns22,its pathetic that your child comes to see you amp she screams when its you amp her alone in the room sadday,34.9839,-82.408,2013-04-10 20:17:31
small_blue,Atlanta,Abbluntblowin,sexyassgemini niggas be so quick to call a girl a hoe  but be even quicker to put they dick in one httptcom16saosquy,33.5299,-83.939,2013-04-10 20:17:56
small_blue,Atlanta,Sha_toDope_4u,checkmhylingo ill like too see,33.9765,-83.3052,2013-04-10 20:18:03
small_blue,Atlanta,AlvinCaldwell,ima yung fly guy i love it when dey hate on me,32.8826,-84.3149,2013-04-10 20:18:10
small_blue,Atlanta,IdolizeBlake_,changed my avi again i aint shit httptcohuppdo0q8e,33.7249,-84.196,2013-04-10 21:18:03
small_blue,Atlanta,Rosee_Rainell,threewordsshewantstohear i brought food 😍👍🍟🍔,32.4053,-86.1782,2013-04-10 22:18:03
small_blue,Atlanta,dianaaaa_xox,my pollen allergie ltltltlt,33.8907,-84.1624,2013-04-10 22:18:09
small_blue,Atlanta,Theyloverudy_,lmao it nationhumpday ,33.4476,-84.1723,2013-04-11 05:17:35
small_blue,Atlanta,Pretty_Lexx_,my 📱 is going so slow 😡,34.8141,-82.307,2013-04-11 05:17:39
small_blue,Atlanta,aboutime2change,tjsotomayor dumbest shit i ever heard now tell me what black man agree with this,33.5015,-86.8243,2013-04-11 06:17:28
small_blue,Atlanta,DopeA_ssShay,i think im in love again prototype,33.648,-86.8328,2013-04-11 07:17:06
small_blue,Atlanta,Poke400,subtweet,33.4923,-86.8255,2013-04-11 09:17:11
small_blue,Atlanta,DerrickDt12,if she dnt leave me the hell alone ,33.576,-86.9272,2013-04-11 13:18:17
small_blue,Atlanta,danyellller,its unlike anything when youre loving me 😍,32.3297,-86.2113,2013-04-11 14:17:18
small_blue,Atlanta,OgKushNCiroc,about to go to breakfast with my moms 👫,33.6339,-83.9383,2013-04-11 14:17:35
small_blue,Atlanta,_MsChiefer,bout to put us on some clothes,31.9743,-83.7742,2013-04-11 14:17:47
small_blue,Atlanta,DashersWorld_,eminemgtgtgtgt,32.5955,-82.307,2013-04-09 19:20:39
small_blue,Atlanta,MollyUhrman7,jsaundyy23 hahah trueeee i wish my clothes would just magically pack and unpack on their own 😔👎,34.0472,-84.638,2013-04-09 19:20:40
small_blue,Atlanta,camm_70,that is not the way to get my attention sorry bout your luck,33.1621,-84.8723,2013-04-09 22:18:04
small_blue,Atlanta,c0l0mbiana_,pard0nmyhard0n oh my gosh tatum is so pretty like ajfkfksnwbsjsw yes,33.6839,-83.9993,2013-04-09 23:17:20
small_blue,Atlanta,Egyptian_Princ3,willisthewolf dis dick,34.7562,-86.6526,2013-04-09 23:17:21
small_blue,Atlanta,LovingMyBbyGirl,i wonder why this ditch digger keep talking bout herself cause she the one keeping it in the family,32.4517,-83.9468,2013-04-10 00:18:25
small_blue,Atlanta,WhitneySmith32,gilligannn omg no way suits is the ish,32.5567,-82.3162,2013-04-10 01:17:35
small_blue,Atlanta,Addicted2Amber_,i was so bored i went and bought a black and mild  only so i can practice smoking tricks lmao but the wind is blowing so thats a fail,33.7594,-84.3812,2013-04-10 01:17:35
small_blue,Atlanta,cindyyygee_,its so hard to say the type of music i like it could be soft rock one day then rap the next,34.5438,-86.395,2013-04-10 04:18:03
small_blue,Atlanta,Grind_So_Hard,live by logic and rules not emotions and feelings,34.2001,-82.1687,2013-04-10 04:18:10
small_blue,Atlanta,skye_alyssa02,my new avi and header gt 2cute,32.6314,-83.6888,2013-04-10 04:18:37
small_blue,Atlanta,SimplyJarred,jzjzkananzixlovls zhxixkalazhsbauzis ☺,32.5462,-84.8885,2013-04-10 05:17:58
small_blue,Atlanta,im_soBOSSlike,my last rt gtgtgtgtgtgt,32.4401,-84.924,2013-04-10 05:17:59
small_blue,Atlanta,HatedTonyBlack,look whos talking,33.755,-84.7481,2013-04-10 07:18:57
small_blue,Atlanta,hindeeuh_,promised id get naked today lol,33.7508,-84.4134,2013-04-10 13:17:03
small_blue,Atlanta,dreadhead_2012,people see the dreads amp think shit he aint no good  sell dreads bangs evil af but na i got dreads cause with a haircut im ugly af lol,32.6434,-85.2625,2013-04-10 13:18:07
small_blue,Atlanta,k8yy_bowman,jhughesssss oh no doubt about that we were kickin butt in my dream lol,32.5074,-84.9667,2013-04-10 14:17:29
small_blue,Atlanta,RockyTopFan8,the new orleans aints fucking suck ass yo falcons bitch atown bitch,33.8195,-85.7687,2013-04-10 14:18:10
small_blue,Atlanta,MikeyP_1,god first then the fam/
then the hustle then the money/
failure aint in the plan,34.299,-83.8483,2013-04-10 14:18:11
small_blue,Atlanta,keeponrunning,kristige therealcliffyb duvalmagic well see how much over 1k it gets but id be in for 1k to have brunch with those legends,33.2347,-86.8293,2013-04-08 23:41:15
small_blue,Atlanta,MzUnique23,yandysmith loving ur style and vibe,32.4139,-84.9177,2013-04-09 00:40:12
small_blue,Atlanta,__rayvennnn,he got some sugar in his tank ,33.3937,-84.7663,2013-04-09 00:40:26
small_blue,Atlanta,freeKAV,slick craving yogli mogli or coldstone,33.7228,-84.7037,2013-04-09 00:40:38
small_blue,Atlanta,PrincezzPaigie,shawncooper1 ✌,33.8037,-84.7974,2013-04-09 03:40:08
small_blue,Atlanta,Innerbeauty1913,hungergames is on netflix white man voicescore,33.4886,-82.0395,2013-04-09 03:41:16
small_blue,Atlanta,itsrachelmarie,productive day little moments made my day god is so good thankful blessed notworthy buthelovesmeanyway,34.5304,-83.9909,2013-04-09 03:41:23
small_blue,Atlanta,maloneeeeeeee,needs to get off this mountain/
vacation,34.558,-85.9185,2013-04-09 04:40:38
small_blue,Atlanta,TweakIs_Heavy,xiixciv yea yea thats wat all the flexers say,33.7779,-84.4119,2013-04-09 04:41:47
small_blue,Atlanta,iiAMd3ONKa,glitterbuzzinfo catfootwear1 glitteritcrew giveaway shoes i would wear a beautiful maxi dress  httptcomxffkewr8m 582,33.8288,-85.7689,2013-04-09 05:21:23
small_blue,Atlanta,spencebomb4life,im not really sure how to explain this picture kylie10e emmaaaawright httptcofhfuul8jur,34.2802,-84.0028,2013-04-09 05:21:26
small_blue,Atlanta,WOMN_RULE_EARTH,just bare w me,33.6088,-83.8448,2013-04-09 07:21:40
small_blue,Atlanta,madeline_kate,“lnsanetweets if i had a british accent i would talk to myself all day”,34.2431,-85.8362,2013-04-09 11:21:23
small_blue,Atlanta,Allie_McFay,boy meets world is on aka not going to class sorryboutit,33.5997,-85.1046,2013-04-09 13:20:29
small_blue,Atlanta,_YoSheGorgeous,whocheckin fb,33.7576,-84.185,2013-04-09 16:20:56
small_blue,Atlanta,DreaaONLY,looking at prom dresses ,33.6894,-84.3755,2013-04-09 16:21:13
small_blue,Atlanta,themellowsmooth,tlee3 yeah we shouldve lol,34.6762,-82.8319,2013-04-09 17:20:57
small_blue,Atlanta,LazyBaked,backtodust r u here in al,33.6611,-86.5827,2013-04-08 17:40:14
small_blue,Atlanta,whitneyinvt,just found a paper i wrote in 10th grade about roman polanski’s macbeth trying to decide if i can bear reading it,33.8478,-84.487,2013-04-08 17:41:15
small_blue,Atlanta,JField412,the masters pimento sandwiches gt,33.5081,-82.025,2013-04-08 18:40:25
small_blue,Atlanta,I_aM_Fr3sH_25,jabauri at day care  sante fe daycare center httptcoewpjrwenm2,32.3932,-84.9291,2013-04-08 18:40:52
small_blue,Atlanta,Dat_Guy_I_Am,goodnight tweeps im out,32.7255,-82.7235,2013-04-08 06:41:09
small_blue,Atlanta,iAmOne_89,dem bullets goin astraycontrol that homie,33.4459,-81.9963,2013-04-08 07:40:16
small_blue,Atlanta,RK_LoDub,zeauthoress sober im just serious amp quiet you 4got cute,33.5885,-84.3259,2013-04-08 07:42:34
small_blue,Atlanta,ItsMaroula,chadgloer47 kackieglo mine too  im coming to pick it up ,33.3975,-84.4881,2013-04-08 11:40:33
small_blue,Atlanta,keltseyward,im diggin im searchin right through that luggage,33.1833,-84.1275,2013-04-08 11:40:37
small_blue,Atlanta,iRollo,off to work out of the nyc office  hartsfieldjackson atlanta international airport atl  atlantaairport httptcox6xfcqhevu,33.6407,-84.4361,2013-04-08 11:40:57
small_blue,Atlanta,BanditGangPaCco,i french kiss that pussy  like muah  soomuchasia,33.5382,-84.4003,2013-04-08 12:41:03
small_blue,Atlanta,get_beautiful,gonna work to make my own happiness from now on,33.0807,-83.2318,2013-04-08 12:41:08
small_blue,Atlanta,Egyptian_Princ3,dealdoughent bro i was so fucked up when i sent that,34.7545,-86.6529,2013-04-08 14:40:32
small_blue,Atlanta,EdwardsOhio,nice e8 there for reds centerfielder the choosen one indeed,33.7804,-84.3842,2013-04-08 20:40:38
small_blue,Atlanta,_ItsLesleyyyy_,ima be an emotional fag and yall are gonna be ok w it ok ok,33.8663,-84.1713,2013-04-08 03:40:14
small_blue,Atlanta,Kirstin_Danae,drake1117 holy crap im impressed,34.4205,-83.6121,2013-04-08 03:40:14
small_blue,Atlanta,JojoAtTheTinOp,ioncarebitch lol  if you say so  now go to bed ,35.1623,-85.2394,2013-04-08 03:41:14
small_blue,Atlanta,valinreallife,mud pit jousting anyone garenfest soggy  georgia renaissance festival httptcoogm1xjablr,33.5663,-84.6036,2013-04-14 18:26:53
small_blue,Atlanta,maggie_tow,stay out of my life asshole,34.1197,-84.1974,2013-04-14 18:27:43
small_blue,Atlanta,yungmicjsu,if you cant let go of your past you will have no future,33.6336,-86.7133,2013-04-14 19:23:01
small_blue,Atlanta,Marilawren,meikame thats when he perked up and starting watching doglover newspring,34.1292,-82.4292,2013-04-14 19:23:01
small_blue,Atlanta,dylanzegreat,kyndallcutieee damn good question i know someone who was drunk as fuck tho 😂😉😁👌☺😄😊,34.7266,-82.3894,2013-04-14 19:24:59
small_blue,Atlanta,_flacko,its time for a change,34.2551,-84.4894,2013-04-14 19:26:03
small_blue,Atlanta,RackedUp_Wilson,ballinboy334 lol iight ceo nd yo ass bout got a hangover ,32.3274,-86.3146,2013-04-14 19:26:05
small_blue,Atlanta,jessicaamaureen,💋 httptcoud3lq2mngu,33.7915,-84.5926,2013-04-14 19:26:06
small_blue,Atlanta,2_YUCKS,this boy think im playing,33.4372,-86.105,2013-04-14 19:27:39
small_blue,Atlanta,Pretty_OleKate,oomf not funny with that tweet,33.4349,-84.3678,2013-04-14 20:23:12
small_blue,Atlanta,Chapo1017,im glad them kids out my house,33.5505,-84.2792,2013-04-14 20:23:17
small_blue,Atlanta,Project_braX,simplytatyana an how you gone bomb my phone yeen got my number,32.3368,-86.3144,2013-04-14 20:23:33
small_blue,Atlanta,GoodAtBeinqBadd,try from round me with the negative shit,33.473,-86.9556,2013-04-14 20:24:12
small_blue,Atlanta,vinifuentes,why not us,33.3401,-86.8455,2013-04-14 21:27:28
small_blue,Atlanta,Fuck_YurCrew,ant got this fool ass new hermes belt  oweee  i hope he sell it to me,33.4595,-84.4543,2013-04-14 21:29:37
small_blue,Atlanta,KZ_Welch,when you make up something just to talk to somebody lol i just did that,33.4232,-86.695,2013-04-16 17:57:35
small_blue,Atlanta,SmokeeMeImDopee,clamchowderxmc walifa lol amp if it was ,33.5476,-84.3011,2013-04-16 18:57:44
small_blue,Atlanta,jessicasokoloff,laurensanders02 no one even understands it at all 💁,34.1429,-83.4637,2013-04-16 18:58:32
small_blue,Atlanta,OnlyOneDoby,yunqnrichsha onlyonedoby ur weird thanks,33.6139,-84.6144,2013-04-16 19:00:31
small_blue,Atlanta,_ImaCoolKid_,i need some pandora right now,33.9433,-84.6443,2013-04-16 19:01:08
small_blue,Atlanta,kyle__rohde,horaceb3 whens it coming out,34.0783,-84.061,2013-04-16 19:58:07
small_blue,Atlanta,uuoyevoli_,even thou i suck at math  i shaaal try my best  ,32.5097,-83.6353,2013-04-16 20:57:51
small_blue,Atlanta,iamstephaniet9,the bitch funny,34.2835,-83.8431,2013-04-16 20:59:12
small_blue,Atlanta,msprettiejay2u,i love my brebre nd brandon relationship cute,33.4471,-86.946,2013-04-16 21:00:29
small_blue,Atlanta,Kharteau87,tboulet2 hope you feel better soon ,34.082,-84.5722,2013-04-16 21:00:32
small_blue,Atlanta,Chrissie2013,officially unemployed again,34.8412,-82.407,2013-04-16 21:00:53
small_blue,Atlanta,jaylabaptist_,piinkgummybear lawwdd  ight lol,33.5952,-84.513,2013-04-16 22:57:27
small_blue,Atlanta,CoCoaPebbles22,im dying on inside,33.5008,-86.8078,2013-04-16 22:57:51
small_blue,Atlanta,GeorgiaFury24,“cantguard5 should i smoke 420”why tf would you do that,33.8552,-84.6695,2013-04-16 22:58:41
small_blue,Atlanta,parastoosakha,dvmaglioni omg where have you been i need your number 💋,34.0741,-83.9862,2013-04-16 22:59:00
small_blue,Atlanta,pastor_brock,powerful article from jamestaranto in the wsj on how the gosnell case has changed his view i dont think i can be prochoice anymore,34.9789,-85.295,2013-04-16 22:59:07
small_blue,Atlanta,BayGitarr,im at mcdonalds evans ga httptcoibhre4paad,33.5333,-82.1259,2013-04-16 23:00:12
small_blue,Atlanta,_DigBick,you a clown ass nigga put a wig on,33.6016,-84.5156,2013-04-16 23:00:49
small_blue,Atlanta,bayylea_dub,just finished crying bc my mile time wasnt as good as it was yesterday wthell have these baby blockers done to me wimpstatus hormones,33.8209,-84.3713,2013-04-16 23:57:04
small_blue,Atlanta,GatorGreen_5,im so humbled about everything,33.093,-81.9681,2013-04-16 23:57:27
small_blue,Atlanta,xoxo_KITTYGANG,it is a shame dat i never been to florida,32.5272,-82.899,2013-04-16 23:58:10
small_blue,Atlanta,XAVIERxLEE,when you brag about being attractive it just makes you ugly again lol except lil b  thats the based god,33.8552,-84.5814,2013-04-17 00:57:04
small_blue,Atlanta,hold_zmayo,rolltide712 bryancody steadu third place likaboss,33.8624,-84.5881,2013-04-17 01:57:38
small_blue,Atlanta,dwbris24,jus wanted get lost im rick n roll and drift away  love my job but so much more to get out and doneed atl or detroit nc,34.3034,-85.6984,2013-04-17 01:58:33
small_blue,Atlanta,Stoned_Lover,oomf need to destroy them photos lmaooooo,33.6132,-86.1121,2013-04-17 01:58:40
small_blue,Atlanta,pretti_lexi,just watch best believe im done wasting time on things that arent productive,32.3797,-83.3479,2013-04-17 01:59:19
small_blue,Atlanta,MachineGunDavis,prettylilmeh96 stop being hard headed,33.5833,-84.5283,2013-04-17 02:58:27
small_blue,Atlanta,OnlyOneDoby,when you have something good you hold on to it,33.5824,-84.6488,2013-04-17 02:59:24
small_blue,Atlanta,KunTheGoon,i be flexing on these lames im a hotboy nigga cant change,33.873,-84.6742,2013-04-17 03:00:23
small_blue,Atlanta,DiegoVilleta_,alexander3z keloq compaayy ta perdiio te tire y me dejate solo en eto dia,33.3841,-86.7887,2013-04-17 03:57:03
small_blue,Atlanta,xotaylorkate,thatwyattgirl i know girl,32.5201,-86.3685,2013-04-17 03:57:03
small_blue,Atlanta,LOVEpearls_,anybody got to their monthly pandora limit before other then me ,32.3935,-86.3419,2013-04-17 04:00:23
small_blue,Atlanta,YaHoeLikeMeDoe,mrsdjfolks gotchaa,33.753,-84.6918,2013-04-17 04:00:27
small_blue,Atlanta,LukaLukaTuna, like who tf thinks oh im gonna rp a nazicrazybdsmslutoffensivething like  how do u do that ,32.4476,-86.4251,2013-04-17 04:00:52
small_blue,Atlanta,BALLER_DSharpe,the fact that quan want us to come get him tho weekend,33.3772,-82.104,2013-04-17 04:00:56
small_blue,Atlanta,MorganDewan,mattwiner thank goodness you have until summer 14 to catch up,33.7581,-84.3174,2013-04-17 04:57:29
small_blue,Atlanta,DjIllyJay207,chatta chatta chit chit/
yougotserved,35.1518,-85.0483,2013-04-17 04:58:14
small_blue,Atlanta,Abbluntblowin,ariesismysign no prob,33.6921,-83.9768,2013-04-17 05:57:30
small_blue,Atlanta,_Yaasameen_,cockymakeout caught in the act botch httptcouvjx2beqdc,33.8384,-85.8005,2013-04-17 05:57:39
small_blue,Atlanta,_PrettyLittleOG,lol he said i gotta man   boy oh ,33.5183,-86.8325,2013-04-17 06:57:41
small_blue,Atlanta,hindeeuh_,bewareofasshole her titties perf you trippin,33.7507,-84.4134,2013-04-17 06:58:09
small_blue,Atlanta,lightning7876,huntnevada kellyo   whatever sen  murkowskis motivation i am glad she is voting against the bill,34.8464,-82.3997,2013-04-17 08:00:19
small_blue,Atlanta,da_mackbo,gota ko gota work at 10 paperchasing,32.635,-85.4419,2013-04-17 08:01:49
small_blue,Atlanta,Nialls_Curls,on the school bus ttyl peeps bye bitches,32.5442,-85.1148,2013-04-17 11:58:50
small_blue,Atlanta,snjackson12,welcome to the home of the hillbillies ,34.4142,-86.705,2013-04-17 13:00:00
small_blue,Atlanta,Radjosh,dang i missed waking up to vh1 in the morning music home,35.7226,-83.6136,2013-04-17 13:57:28
small_blue,Atlanta,Gunnadatdude,up bored af😒,33.4943,-81.963,2013-04-17 13:59:20
small_blue,Atlanta,CjBaker69ERHS,you so disrespectful  but damn i love your style,34.9875,-85.245,2013-04-17 13:59:34
small_blue,Atlanta,Miguel_HighLife,sippin on dirty sprite in class n shit,33.8423,-84.2322,2013-04-17 14:59:08
small_blue,Atlanta,PeteyFBaby2015,glad hes getting some kind of title this year scrub rt “klev19 melo wins the scoring title tape”,33.949,-83.3755,2013-04-17 15:59:48
small_blue,Atlanta,OnestrulyBeauty,lets see ,33.4154,-82.0761,2013-04-17 16:00:41
small_blue,Atlanta,JUSTboogy,“okayimsarah that krissy girl wants to be down so bad 😂” im down 😒,33.4126,-82.1182,2013-04-17 17:58:30
small_blue,Atlanta,PablodaJunkie,dj864 mixtape we appreciate the hate vol 26 hosted by skyhispitta  coming soon dj864 httptcoohbz0xkmnv,34.8187,-82.4097,2013-04-17 17:59:12
small_blue,Atlanta,hannahrayexo,drunk sex gtgtgtgt 👌,33.6737,-82.1896,2013-04-17 18:01:22
small_blue,Atlanta,mikefroedge,huffingtonpost really  is it that slow of a news day  wtf,33.7687,-84.2706,2013-04-17 18:57:37
small_blue,Atlanta,ashleyt2691,ready for class to be over so i can take my sweet doggies to the park amp then im  cooking dinner for drew and bo tonight 😝,33.6921,-85.1864,2013-04-17 18:58:43
small_blue,Atlanta,Jrichards622,a wasp literally just attacked my sunglasses while they were on my eyes twice wtf,32.606,-85.4945,2013-04-17 18:59:24
small_blue,Atlanta,xbwalkerr,its been so beautiful outside lately i love it,34.0738,-83.789,2013-04-17 19:00:03
small_blue,Atlanta,Muthalovin_lexx,all i want for my birthday is a big booty hoe frfr 🎂👍👏,33.4393,-82.0194,2013-04-17 19:57:51
small_blue,Atlanta,RoseJae12,lazylove87 yeah i know bestie ,34.2163,-85.1564,2013-04-17 19:59:52
small_blue,Atlanta,__JayFantasy,fuck ass rain,34.8216,-82.613,2013-04-17 20:00:59
small_blue,Atlanta,OgKushNCiroc,ogmiyaa nfb,33.6342,-83.9389,2013-04-17 20:58:04
small_blue,Atlanta,MukhinaNatalia,wasp kept me from getting into my house for a but intimidating,34.0926,-84.0372,2013-04-17 20:58:31
small_blue,Atlanta,pretty_MFerr,mentionsomeonewhohasaprettyfaceempirequeen ☺❤😎,34.2155,-82.1555,2013-04-17 20:58:34
small_blue,Atlanta,_legitpimpin,cause im on there fuckin shit up 😎  “icutex3 my bio so simple ”,32.3722,-86.1596,2013-04-17 20:59:05
small_blue,Atlanta,MorganStreet6,megbrock13 i made sure i/
told before she could try to get me in trouble ,34.8641,-85.5178,2013-04-17 20:59:18
small_blue,Atlanta,TabithaAbrams,wish i was at the lake right now tohotoutside,32.4561,-85.7279,2013-04-17 20:59:18
small_blue,Atlanta,sbann93,supertrho thanks,33.9511,-83.3752,2013-04-17 21:00:35
small_blue,Atlanta,theklebanator,going to curl up and watch movies for days just cuz💁☔🌀,35.0817,-85.2851,2013-04-17 21:57:14
small_blue,Atlanta,eliztodd13,bobrice not to mention insane,33.1591,-84.2411,2013-04-17 23:58:00
small_blue,Atlanta,ChloeTate1,i love it when my abs are sore must be doing something right 👍,33.442,-82.1842,2013-04-17 23:58:07
small_blue,Atlanta,xoxo_anayka,i mae through the struggle struggle,33.7801,-84.6452,2013-04-17 23:58:34
small_blue,Atlanta,mudman2k,maam esa need some foot protection on this nasty ass floor we got to do better  comcast httptcornntwafvli,33.9456,-84.519,2013-04-18 00:00:08
small_blue,Atlanta,Its_Simply_Kiah,i havent been on here in two days,33.0548,-83.2841,2013-04-18 00:01:04
